USERID,CGPA,Salary_month_USD,Special Bonus_GBP
7969,3.298107337,3937.5,2294
1710,2.558166021,3541.666667,1509
3443,3.727954185,7833.333333,4372
10589,3.155367223,4833.333333,2535
10776,3.318723498,8750,4374
7786,2.981534805,6350,3770
5725,2.840111544,6250,431
1723,2.408537945,3500,1047
13332,2.111679442,6666.666667,4800
6063,3.659571324,8166.666667,450
8212,3.870503139,7600,4065
173,3.013226444,5538.583333,652
12170,2.249028269,11458.33333,2563
9790,2.825005241,4333.333333,4466
4569,2.355328279,5416.666667,134
2352,3.358261555,6666.666667,2029
5246,3.907880249,5000,3744
13010,2.573700258,4250,154
1276,3.334929028,11250,1694
12079,2.226170583,6833.333333,906
4071,3.295064405,4000,2082
13055,3.082535053,7000,570
10479,3.194108251,6250,2842
3850,3.90525145,7083.333333,3800
1131,2.389961558,8333.333333,3401
2286,2.22646117,4333.333333,144
7869,2.532641688,3416.666667,1547
12561,3.893490716,7416.666667,660
1580,2.749634889,5416.666667,4122
6722,3.35876602,4166.666667,956
12827,3.21288011,5819,4795
12173,3.523250683,5166.666667,2343
4278,2.708569627,6250,4141
13203,2.681246862,10000,3116
6015,3.077069083,7916.666667,1127
6508,2.772230595,4583.333333,1043
8504,3.276731378,5750,681
1864,2.762368622,5666.666667,1295
7657,2.930231243,4759.75,3004
972,3.145823672,10833.33333,2556
3629,2.517886524,4000,3233
3646,2.909289257,5166.666667,4671
2405,3.769598793,10000,3486
10109,3.229701617,7916.666667,816
5538,3.13024941,8333.333333,1416
8960,2.04069561,9166.666667,338
12310,2.027860877,8416.666667,2854
3477,2.766966399,8833.333333,4645
5475,3.276894209,11583.33333,4623
3118,2.640621437,7833.333333,85
6030,2.17646716,5250,4213
3224,3.874650559,9083.333333,1554
10046,3.866382771,7250,233
1035,3.686371072,8333.333333,2956
8143,2.905047428,4166.666667,300
916,2.935515779,4000,969
341,2.170149331,5666.666667,2797
8590,3.241505723,4833.333333,3406
9114,3.285573218,6000,4186
2596,2.87731318,9500,49
5703,3.824988165,5166.666667,4328
794,2.091190147,9400,432
2445,2.421593428,6250,1643
11333,2.913425817,6333.333333,2669
4755,2.07854448,7500,2551
3647,2.980132199,4243.333333,4355
7841,3.148155856,9333.333333,250
8451,3.573915068,6066.666667,4889
10692,2.536781782,4500,2300
1684,3.93815729,9500,3039
11844,2.905104049,8333.333333,38
4440,2.427602317,6333.333333,3888
6079,3.725596382,6750,1299
5590,3.733081879,9583.333333,679
11661,2.510593363,8680.333333,2735
10722,3.583993185,8083.333333,4002
6494,2.797050908,6750,861
10254,2.647030812,7916.666667,861
11060,2.804514642,7250,4634
9301,3.887320546,5833.333333,489
6884,3.220661709,8333.333333,4052
13394,2.099178266,5546.666667,1541
12555,3.102849922,3750,4478
9718,3.070011731,7583.333333,80
7158,2.27335501,11333.33333,726
7775,2.162622341,6000,2628
4797,3.13152312,9833.333333,2783
4511,2.612309629,10833.33333,1052
8590,2.382929938,12583.33333,251
10027,2.657644328,3466.666667,1490
8023,2.607481748,5833.333333,1192
3945,3.024277345,9166.666667,4261
4509,3.091748473,7500,2457
10186,3.051162449,7500,3307
13081,3.054591518,7333.333333,1877
8014,3.391415396,4000,2855
7633,2.683667886,5666.666667,4698
590,3.352698837,8333.333333,595
2540,3.383869619,5833.333333,4382
12523,3.343594097,10000,1750
845,3.538204922,3640,2526
475,2.368566112,5716.5,2774
12986,2.378118925,9166.666667,3739
3218,3.481689611,5000,3630
2800,2.317568257,12500,3256
10100,2.309020342,7956,4825
12170,2.549820957,4880,3762
5291,3.750418478,6025,2106
12829,3.698769547,5741.666667,2558
12503,2.335200348,10000,3204
11956,2.710979212,4699,142
3085,2.518725443,8416.666667,1809
11224,3.593376697,10166.66667,2639
5955,3.379124877,8000,4454
8872,2.920667506,6791.666667,1494
4666,2.447131027,5541.666667,1714
11463,3.599564172,8750,1265
8619,3.872049345,6125,3945
13035,2.572903147,9083.333333,4122
5119,3.159102695,10000,783
9995,2.874843435,3750,2905
2702,3.731877808,8166.666667,4129
11354,2.126450441,6666.666667,31
443,3.105116251,5583.333333,908
823,2.056227703,5416.666667,1342
3702,2.041481401,5833.333333,4467
12482,3.888520618,4750,1568
5166,2.323284412,6666.666667,3923
11608,2.541949365,6250,1584
5845,2.345817762,6833.333333,3212
1752,3.984873395,10966.66667,129
9955,2.050339845,9166.666667,1754
12720,2.675478004,4416.666667,4902
4680,3.820354963,6000,1976
12507,2.388743176,5833.333333,707
5570,2.65314978,5708.333333,3700
12331,3.003466262,7833.333333,1452
11005,2.012797895,3333.333333,2417
11193,2.348992211,6250,4439
4611,2.829023726,4416.666667,67
1022,2.623634561,6250,393
7326,3.555762349,6250,1160
7429,3.45159157,3333.333333,2021
6079,2.726156795,10833.33333,1259
715,3.462201713,7500,4719
4655,2.357068369,8333.333333,280
5147,2.462578476,7666.666667,2853
12134,3.045096419,4225,4648
284,3.11816903,10500,4079
457,2.190268127,9100,3332
11937,2.124837714,9083.333333,2411
8835,3.532181316,10416.66667,4863
9364,2.0539711,7500,2195
4683,2.424415433,4333.333333,3741
12688,3.344646613,6250,4577
8150,3.837510797,5833.333333,3330
563,2.818621286,8333.333333,365
4523,3.610994952,6916.666667,3652
7821,2.548004682,5666.666667,2123
60,2.284267427,4416.666667,505
5599,2.17137661,10416.66667,2078
8420,2.606873107,7333.333333,4630
10237,2.789348871,4208.333333,156
12555,2.189640529,4416.666667,941
11497,2.973090856,5000,1546
2050,3.23980206,10416.66667,1431
2415,2.961336089,11666.66667,4382
3731,3.742900785,5833.333333,4701
9450,3.978295194,9583.333333,2858
8451,2.004656527,4583.333333,1899
4323,2.814559507,5741.666667,2305
12155,2.554117989,6416.666667,2663
8171,2.259592285,10361,2573
4087,2.086736289,4583.333333,2553
6971,2.784571119,7916.666667,4124
5613,2.388079135,3968.916667,3662
10654,2.019848162,7083.333333,3655
38,2.607227722,11857.5,4707
740,3.401621938,5113.333333,1148
5350,2.943727699,3352.083333,1029
2403,2.523303878,5416.666667,1929
8954,3.931219665,12500,443
6864,2.993281904,3250,1489
9974,3.627432695,4166.666667,4372
12690,2.133808454,3986.666667,954
12576,3.083264869,8104.166667,3187
6192,2.312621183,11912.5,1109
4257,2.795401331,12083.33333,4388
594,3.66152193,11750,2269
2498,2.037815325,9981.083333,4627
9809,3.291392385,7666.666667,1251
7217,3.521313338,7916.666667,338
2557,3.447638356,8000,2178
6719,2.171872902,10416.66667,2631
912,2.796367831,5500,2234
8504,2.729694471,5200,2953
5811,3.515305264,8750,2459
9396,2.849027316,8833.333333,2701
8194,3.182687591,7916.666667,526
403,2.005275228,7750,4890
6391,3.161342052,4708.333333,1264
10349,3.782500182,8166.666667,201
10411,3.366245863,8689.083333,1258
9241,2.968692424,10300,3280
8209,2.853011583,5425,689
8922,2.451391526,5250,1698
8911,2.177744693,10333.33333,1014
8562,3.06823287,8583.333333,3854
5683,3.970734747,8000,758
600,3.581179793,6716.666667,1216
7542,3.770587557,3293.333333,1277
1725,2.953937928,4556.333333,4216
1317,2.253564923,9166.666667,4462
10245,2.109157848,5166.666667,516
2185,3.275147144,7161.75,3470
2903,2.624357571,5791.666667,2900
623,3.305036071,5833.333333,3508
8073,2.549533466,3900,4460
11010,2.248951736,10083.33333,4171
5346,3.763547158,6166.666667,1464
2433,2.728077804,5375,4781
2047,2.950311831,9583.333333,3038
2288,3.885239348,4333.333333,3737
13362,2.947779649,6000,4833
356,2.554822128,3986.666667,3539
2165,3.362662563,7166.666667,3643
10423,2.307496627,4333.333333,3088
4634,2.053490344,8916.666667,4103
3551,3.854455083,5416.666667,4274
9467,3.261289209,8166.666667,284
5762,3.412976649,10166.66667,822
9216,3.188159694,10166.66667,1543
9960,2.57867479,4166.666667,3993
1,2.695615474,4250,125
11029,3.418369368,6000,3498
121,3.383690413,10833.33333,3274
3883,2.101633519,12416.66667,4375
2256,2.854845305,8708.333333,3747
8793,3.551075966,5666.666667,827
7149,2.883279049,9583.333333,942
1794,2.060275845,4666.666667,4473
12572,3.707156855,9458.333333,2004
2864,3.239265918,7083.333333,2056
898,2.437424901,6500,3956
1704,2.874602761,6083.333333,4984
12128,2.272875444,3625,3912
1899,2.461204464,3318.75,3545
8396,3.81942628,5333.333333,1214
4809,2.343210873,5055.083333,4365
5997,3.396981406,5433.333333,188
8773,3.302775733,7083.333333,3136
8482,2.45752679,6166.666667,532
8483,2.180174078,5250,1002
7527,2.421695945,7187.5,918
10879,2.59690659,6416.666667,4247
9533,2.838444701,4850,3913
5848,3.685070026,4250,3403
4737,2.391871352,12500,1256
5184,3.832572715,10500,497
7801,3.824180128,10416.66667,3690
6462,2.644742178,11500,1364
4343,2.084111255,6250,1812
2379,2.301912711,7500,4916
4680,3.025092908,8666.666667,2697
9276,2.968921804,12500,3882
5157,2.981545613,3813.333333,2900
1344,3.672980757,10583.33333,2559
3144,3.949648008,7916.666667,4774
4982,3.016333144,7083.333333,2426
4423,2.699913747,3941.666667,1771
11109,3.20063213,5950,194
5866,2.013527753,7041.666667,2869
10061,2.632153655,3500,3673
11210,2.035282949,9500,3250
10645,2.990266935,10000,1664
6276,2.90041204,6250,789
1796,2.209766487,8750,3020
11786,3.035407452,6083.333333,2248
2441,2.357113724,8291.666667,2958
13093,3.820190604,5166.666667,2284
8838,2.376606354,4296.666667,4565
12001,3.597941688,7500,2718
8040,2.579020475,10468.75,760
10789,2.199469621,7000,2298
10067,3.7288458,4583.333333,2121
7018,3.818884294,7083.333333,4213
7867,2.490229246,6208.333333,1021
9862,2.980626228,10416.66667,3988
11628,2.572438654,6000,743
7109,3.709660231,10333.33333,3728
903,3.57173457,6166.666667,4562
2417,3.53098606,5416.666667,780
13019,2.403063729,6833.333333,3162
3537,3.616482239,8333.333333,4820
10675,3.268719515,7708.333333,405
47,2.618353961,4166.666667,3700
9173,2.295459538,8166.666667,4271
1815,3.582494311,4333.333333,3992
12974,2.784952237,5333.333333,3768
2371,3.326250751,7500,4356
369,3.178547107,8666.666667,3656
8298,2.406981856,11250,2940
10746,2.305739784,9416.666667,3343
4676,2.645503739,4458.333333,820
13332,3.510620574,6458.333333,1714
8499,3.163291934,6500,2845
773,3.642122825,4583.333333,2550
6937,2.804557318,3466.666667,4037
6815,3.18721896,6250,2461
6295,3.011011243,12500,3387
10503,2.600924935,8625,4272
8726,3.447517417,10833.33333,1637
3168,2.269860077,4250,4674
11280,2.923725824,6250,2011
11222,2.924731367,5416.666667,3583
9825,2.113196332,3833.333333,4803
9578,2.90915469,5980,4682
2534,2.772710614,7083.333333,1162
6654,2.017628266,5666.666667,3766
2628,2.923338683,12083.33333,4755
10764,3.475908476,6633.333333,3083
4636,3.349331023,8625,923
6374,2.983226755,10750,4369
5031,3.184803215,10583.33333,919
4040,3.398818467,6666.666667,1843
1941,2.273496107,7083.333333,3362
909,2.313204887,6875,2565
9523,2.649111177,3433.333333,382
10283,3.386833112,4333.333333,979
5850,2.057815318,8041.666667,4493
8485,3.394755558,9716.666667,4296
3343,2.139912061,5416.666667,1146
2693,2.462972922,6250,332
1079,2.487485243,5875,274
3343,3.459993272,7083.333333,928
10802,2.579523333,6666.666667,4901
6770,3.378410089,7916.666667,4895
10018,2.80050191,8750,995
10674,3.406410198,4333.333333,2020
10745,2.140339337,6624.166667,4038
1128,2.383887674,5875,4042
4728,2.798301647,5000,3036
10445,2.993041657,6000,2965
9277,3.364878807,6958.333333,2966
9395,3.616133845,6333.333333,4026
2418,3.554339079,5416.666667,499
12904,3.304927083,5916.666667,382
1363,2.206362489,4500,4583
3099,3.021353016,9166.666667,3965
4757,3.292439771,5833.333333,4506
8033,2.814762767,9333.333333,2351
11906,2.058801803,3750,3809
2533,3.010014852,5138.333333,2922
10105,3.422243351,11000,627
12257,3.421136241,4166.666667,4739
3578,2.010267118,4666.666667,207
7684,2.517040211,6000,3644
12557,2.673738369,10916.66667,403
3136,3.71753362,5000,922
71,3.492159271,11231.83333,4586
12737,3.996157471,6166.666667,550
2181,3.140012417,9083.333333,126
1444,2.946649072,8000,3321
11045,2.48552739,8000,2320
3819,2.150356341,8175,1552
8268,2.137087592,12500,1281
11456,2.131849278,9333.333333,3999
8681,2.895942823,6666.666667,3929
9865,2.597478735,7500,4238
181,2.897876068,3583.333333,3498
7502,3.775850565,9416.666667,1294
8098,2.947609043,5083.333333,1262
7221,2.113889011,9487.5,1732
5025,2.436527576,5333.333333,1854
3518,3.406621698,11000,1831
2223,3.355005016,10166.66667,973
8874,2.424167722,3833.333333,3632
7265,3.541348666,11916.66667,3812
8921,2.048582444,6833.333333,610
4368,3.379874685,4166.666667,1033
2102,2.520538416,5833.333333,959
9425,3.904807438,8333.333333,2810
9094,3.807952593,5708.333333,3787
2831,2.871996713,7750,2535
3196,2.225617199,5066.666667,320
4497,3.125965362,6250,1752
7803,3.393261329,8250,2014
3385,2.025517962,9583.333333,872
5127,2.863547464,12166.66667,1114
11091,3.08855891,8083.333333,743
12828,3.047992816,4583.333333,844
3495,2.955279434,6250,2998
9170,2.997460933,5000,2004
6030,2.66738452,4375,2365
4352,3.258459251,7725,3023
7526,3.43483317,8333.333333,2615
2218,2.300954139,5833.333333,2231
1366,3.416476563,9958.333333,2719
8575,3.387097825,8625,2252
12574,3.440028974,12500,3911
625,2.996001486,7583.333333,2798
74,3.789293818,4500,984
8252,3.164641911,9962.25,3904
5833,3.158602717,6083.333333,1422
8184,2.739504487,6250,1829
5581,3.993149264,4593.333333,2467
9681,2.285735196,7166.666667,2518
9535,3.298881128,7083.333333,2250
9926,3.694977115,4125,1298
3101,2.551379154,4416.666667,3128
13111,2.912856168,4000,1071
1626,3.041651062,3833.333333,3329
10832,2.006933449,5958.333333,1062
5915,2.926790319,8583.333333,2899
6161,3.133319976,6750,355
13259,3.235675131,8334.75,425
5067,3.183517321,7083.333333,3442
8792,2.704842654,4333.333333,4992
11755,3.170363474,6849.833333,2476
7086,2.983081193,5625,2525
7013,2.665085801,5000,2703
2094,2.318334946,4500,3125
1611,2.897288898,5416.666667,2046
10191,2.574356459,3475,967
4398,3.778685142,7725,1172
8186,3.132253218,3583.333333,2634
3870,2.888017205,5916.666667,1341
7736,3.2248515,4333.333333,2323
8809,2.341732545,9557.916667,2734
3129,2.752618792,5500,2812
8467,3.619811371,8333.333333,1283
4871,2.115155927,5333.333333,4839
8882,2.297970388,10475,3605
914,2.165929118,9333.333333,3908
9196,2.642349012,10833.33333,907
4971,2.229359762,5833.333333,2851
6822,3.851244421,8916.666667,281
1804,2.443340944,5333.333333,3503
7710,3.379945738,4250,1326
10914,3.196537213,6666.666667,1100
1648,3.935260563,3500,4955
11085,2.698265789,10000,1046
12697,3.302915813,8833.333333,1687
6,3.541300447,6333.333333,878
2945,2.035563331,4166.666667,4918
12097,2.526096816,11666.66667,3461
5203,3.253798235,7416.666667,4737
11460,2.905870599,7733.333333,1266
146,3.797728835,6833.333333,4080
220,2.143245916,8629.166667,4174
5677,2.483849029,5416.666667,1988
7056,3.433753376,7583.333333,4877
6215,2.471818315,6000,560
5677,2.246819566,4583.333333,387
3360,3.984216995,4558.333333,940
2986,2.811931495,5625,3839
11072,3.167946422,10416.66667,1380
6485,3.35828337,6833.333333,3367
371,2.147241365,4750,762
12383,3.651302658,7500,2284
5681,2.664664746,9166.666667,1907
7402,3.8162752,10625,2821
8864,2.830373926,3708.333333,4629
8518,3.289066613,9166.666667,4843
12229,3.192464259,7316.666667,1191
12587,3.23989914,3814.75,2114
8090,2.016220791,6666.666667,3055
7975,2.311276984,5022.916667,80
7347,3.009098232,6000,4381
12685,2.240988893,3958.333333,1672
9964,2.607995239,6666.666667,2136
3681,3.614183577,4416.666667,3453
6832,2.460774223,8958.333333,2668
785,2.926452174,4875,1079
9356,3.48427709,6083.333333,3880
6952,3.764683532,8424.916667,4070
11890,3.635509157,8750,4080
12316,2.726339107,6500,1602
11084,3.266231583,3416.666667,3019
7813,2.189112614,3519.75,3940
7106,3.123653181,10000,4883
7553,3.431380914,6450,4750
7742,3.089616176,5166.666667,4212
4783,3.971708993,4116.666667,3683
6496,2.062962837,6916.666667,3366
1668,2.293248617,4750,2959
4388,3.45628154,11666.66667,3946
10638,2.242910852,11000,1813
2579,2.832292167,6583.333333,1928
4219,3.469710988,8750,4346
5751,2.788950494,5306.25,2
1872,3.014705403,7666.666667,3916
12359,3.61733161,8350,4661
7914,2.276443522,3333.333333,1707
5016,2.134998627,6583.333333,605
1528,2.581345764,12333.33333,370
796,3.647036438,12333.33333,4235
12568,2.56257119,5583.333333,2610
1688,3.616507094,11666.66667,1219
13162,2.089538404,6958.333333,1777
6597,3.016865468,7000,4225
8584,2.842421029,4166.666667,2004
2000,2.826242614,5833.333333,1663
7527,3.927518142,11266.66667,1657
10842,2.154525234,5200,1009
6391,3.081788184,8750,4677
9771,2.948664105,8500,3342
10980,2.880170677,11833.33333,3975
9543,3.553298526,4812.5,3204
12423,2.906791182,9583.333333,4122
11534,3.327216243,5000,4123
3364,3.491989754,5611.166667,3399
3080,3.245040853,7750,3329
9249,2.102661942,4750,2752
1675,2.902717021,6500,2836
5221,3.11708898,10833.33333,2005
8793,2.741706254,7083.333333,4372
5592,3.273855663,5466.666667,1654
3553,2.066425235,5000,2342
1149,2.080516608,6375,3215
4751,2.785401009,5666.666667,3536
4593,2.750712093,10833.33333,1172
12596,2.066122737,9583.333333,533
4954,3.140977045,6012.5,3677
12763,3.041275211,10000,3980
5467,2.208775279,7716.666667,1674
8246,3.06363113,4693.333333,4881
9924,3.02981974,5416.666667,3992
7420,3.874247899,6075,1124
7462,3.822888779,5833.333333,1092
12782,3.474013066,7583.333333,2101
4823,2.797830533,10083.33333,4206
8580,2.575483776,8391.666667,715
1900,2.715102223,8916.666667,3444
12583,3.707912737,4333.333333,2442
3250,3.163899009,7916.666667,3116
8698,3.028961335,10416.66667,1367
5553,2.489584448,5833.333333,1563
11804,3.18026825,4833.333333,255
9372,3.847046956,7500,284
11459,2.784718063,4000,1120
11339,2.936025298,10916.66667,2859
5683,3.477489042,3958.333333,1271
7519,2.252078399,8333.333333,296
8700,3.434218565,5833.333333,468
4228,2.092282904,7083.333333,780
4426,3.478626389,3750,913
2743,2.275963392,4750,1093
2266,3.851997233,12500,2150
1009,3.799313239,11000,4859
41,3.303852303,5550,4
1962,3.230295003,3958.333333,140
11624,3.206317776,7323.333333,3487
1953,2.547432464,4708.333333,4123
11996,3.472006599,3500,2903
12187,2.99095486,6666.666667,260
2069,3.120446454,4333.333333,2042
6883,3.107868314,6500,3119
12900,3.782134854,5416.666667,509
11412,2.560568351,3206.666667,2070
11040,3.730671021,6500,3832
10798,2.702342693,9000,3255
701,3.833036009,5125,44
11198,2.241120063,5833.333333,4199
3327,3.654134407,4875,2015
4230,2.538879943,5750,448
1262,3.909057348,7500,2765
3724,2.777001906,7916.666667,2352
9972,3.087327867,7333.333333,4309
8622,3.873072735,3833.333333,4488
478,3.697040989,6083.333333,4029
9476,3.670048228,5000,107
9071,3.790807347,8083.333333,749
10839,2.918500049,7225,1635
5757,2.416166101,3750,8
12779,3.797144747,4416.666667,4097
1622,2.776275457,3500,728
1969,3.26470261,6916.666667,2998
5595,3.7865489,8333.333333,3763
11052,3.218570309,5583.333333,469
12915,2.683794835,10808.33333,4848
9173,2.415857946,5416.666667,565
2301,3.802075302,4506.666667,1770
11438,3.868521802,5666.666667,646
2259,2.255093041,10000,857
11406,3.909521829,5833.333333,3149
6505,2.150720546,6833.333333,3197
671,2.022941097,5166.666667,1049
10988,2.547847867,4750,1027
2765,3.569882948,4666.666667,2119
5902,3.379513227,6833.333333,457
6437,3.806481455,5125,1197
7400,2.852699981,3333.333333,3737
1852,3.316687873,5416.666667,2670
4323,2.387482081,4408.333333,795
4775,3.905453028,9666.666667,4623
1607,2.506954738,5583.333333,2683
4514,3.774229358,5833.333333,4289
5830,3.022589791,6916.666667,4744
5089,3.540010441,11250,2466
6059,2.17824938,8640.833333,1778
13046,2.480587924,10000,3634
8358,3.32382368,7343.333333,4006
1365,2.971679235,4000,3259
11392,3.255985458,10000,2224
5545,2.387611303,7750,4217
11374,3.127174439,12083.33333,1545
3150,2.192309287,7583.333333,3081
1640,3.431740712,4833.333333,680
600,3.373055091,6000,1602
10176,3.705430299,9041.666667,1858
10065,3.941935864,5150,2352
8746,2.402548824,6916.666667,3856
4380,2.744632557,6500,2598
582,3.482314313,5666.666667,2923
12132,2.700944665,9583.333333,3441
5669,2.534683496,8750,2254
7131,3.442092689,4697.333333,571
10235,3.421123227,4000,1251
1885,2.85288328,4583.333333,2109
2084,3.37645149,3500,1166
11422,2.099256507,7083.333333,1434
12943,3.973619499,7916.666667,3806
8933,3.596016807,9000,4161
3579,3.439250038,9583.333333,2775
12898,3.222091158,6833.333333,4656
8415,2.779190788,6333.333333,3080
7189,3.002348946,6916.666667,2825
12919,3.790468707,6933.333333,1663
6756,3.842000263,4166.666667,1852
8103,3.810259239,4583.333333,3602
1789,3.701469955,6250,226
10357,2.483562456,5833.333333,2826
11139,3.267815767,6875,1852
9427,2.842931177,7266.083333,1931
11815,3.332717193,4354.166667,2473
5621,3.109064863,4833.333333,3636
1289,2.168221564,4000,4283
8213,3.802324069,10833.33333,3951
8963,3.597629392,7666.666667,362
7526,2.731471229,9166.666667,1855
3447,2.901008584,8625,1453
4763,3.430231054,5425,4288
8733,2.664565572,8166.666667,1883
12111,3.440544307,8666.666667,1768
9371,3.279860943,5166.666667,3066
668,3.634394523,9166.666667,1209
8509,2.126716025,7166.666667,438
4488,3.171066321,7500,364
7285,3.412690467,4916.666667,4645
1278,3.29162909,4325,1728
8292,3.522724635,6250,465
2371,2.880510441,6083.333333,3740
4622,3.253134747,5416.666667,1038
4452,3.061852757,5000,1351
6716,3.916974926,7083.333333,4613
6071,3.472453734,5000,1311
2318,3.363603135,10416.66667,4587
3084,2.535717813,4575,4546
3790,2.353599352,6375,1057
6922,3.9355847,6500,1784
1819,2.059810829,12500,1713
10965,3.022845197,8111.25,4336
12097,3.824831953,4500,2738
10357,2.169104725,5604.166667,600
10764,3.092005304,3230.916667,4262
5507,2.375353855,4875,2557
3772,2.844206166,9583.333333,3663
4563,2.366253743,3799.5,1184
3731,2.792604042,11666.66667,3142
3913,3.793140312,7083.333333,4934
12842,3.456213808,4875,2866
7099,3.739054142,7416.666667,4561
359,3.064010986,5000,1525
4529,3.634771656,6666.666667,907
12009,3.26204021,8333.333333,3128
8758,2.569776464,4458.333333,2666
1256,2.8452148,8083.333333,4555
3580,2.874587514,5083.333333,3602
6689,2.575487219,4500,738
7170,2.884511725,4901.833333,4982
6210,3.264250727,5208.333333,4352
5731,2.242453166,7500,4952
1603,3.52342658,3175,4355
3122,2.088610912,4583.333333,2244
8764,3.468727901,3333.333333,4678
3176,2.529617803,6833.333333,3564
10293,2.532730638,6583.333333,4254
2402,2.782491583,3500,898
4534,3.01609176,7250,4574
7252,2.486293456,10333.33333,2541
6218,3.187084218,3750,4336
9044,3.8807162,7083.333333,1549
7543,2.080676689,7583.333333,3371
11393,3.063609367,5208.333333,2833
10,3.903147691,4583.333333,782
9865,3.454222374,5833.333333,3876
3437,3.699482666,8000,4661
10219,2.915269928,4166.666667,3652
3022,3.18420835,4333.333333,3775
7361,2.702398879,7052.833333,3778
3063,2.153207202,10500,1783
9354,2.761912825,10416.66667,3979
12626,3.334754096,9166.666667,2232
4978,2.638936091,10416.66667,2882
2739,3.125157936,9583.333333,634
992,3.604100517,7500,2735
7959,3.586130757,6083.333333,3392
9270,3.595999786,4125,62
1177,2.480480501,6250,3370
8255,2.606978844,3566.666667,2920
11190,2.919029597,5166.666667,3266
4580,2.12591912,6125,4696
6081,2.478028483,6250,2062
4657,2.550524932,6083.333333,1346
1990,3.838066421,4995.75,699
3190,2.450991991,8000,4978
76,3.001856554,6250,2300
8942,2.843505287,8166.666667,2679
564,3.416441625,4750,1768
8584,2.260198724,7500,4023
11807,3.310609453,7083.333333,2189
12679,2.423604634,12500,289
11709,3.921927238,12500,1645
6885,2.545206839,4458.333333,1046
13296,2.313216592,4583.333333,2334
6800,3.061045133,9166.666667,481
6563,3.035545098,7916.666667,721
386,2.492838515,3541.666667,2054
5541,3.586572907,6791.666667,789
5802,2.31273642,7666.666667,4240
11928,2.447559919,5250,2772
9831,3.208341172,8750,1986
7950,3.845890374,4166.666667,4638
1700,3.743686165,3900,2882
13304,3.069599294,6958.333333,3064
9760,3.111578256,9500,3119
3788,3.387299967,7916.666667,3576
5026,2.146486007,3333.333333,2292
10711,2.64906508,3500,1654
10885,2.364133137,12500,1053
2033,2.184314347,7083.333333,1589
3106,2.089129534,6268.25,2537
12965,3.573242185,6666.666667,2960
5921,3.125380349,5416.666667,2540
10687,3.21221205,5666.666667,4818
3013,2.253864902,8916.666667,2549
9722,3.970232148,7750,1620
3817,2.028409489,11266.66667,2714
7185,2.264874777,9870.833333,2494
291,3.791187855,7083.333333,1119
12680,3.785796242,5416.666667,3005
7281,3.990144161,12182.66667,4958
33,2.158533956,5320.833333,2063
1472,3.28667425,4791.666667,501
5751,2.299927544,5304.166667,2228
5773,2.435400979,10416.66667,1864
797,3.229315734,4416.666667,2467
6495,2.557963271,8416.666667,128
5156,2.919678507,8333.333333,2341
5483,3.642079633,5166.666667,4836
6544,3.593659617,7916.666667,230
12929,3.693407072,5333.333333,184
3234,3.602200963,5416.666667,2125
503,3.217772568,5083.333333,2392
5672,2.92373101,3833.333333,3363
5625,2.013479047,11166.66667,3355
9388,2.140832481,7750,4207
13302,3.690835117,5833.333333,1309
7494,2.831669039,6666.666667,2047
8014,2.615281877,5814.166667,3172
9639,2.320674627,5583.333333,1254
12093,2.747996698,5833.333333,2684
3583,3.911611567,5000,1277
9577,3.444387132,7500,1590
9073,3.602912688,12083.33333,2644
320,3.626041963,4666.666667,501
7611,2.3625033,5291.666667,842
7982,3.713792095,8750,1712
7428,3.882801411,4441.666667,4504
10746,2.20881003,9833.333333,4806
6575,2.737119915,7175.25,3356
9685,2.968371558,4333.333333,2435
2424,2.164605181,4166.666667,2645
2179,2.119911749,4833.333333,1535
11863,3.727065678,7916.666667,314
2353,3.962322467,11666.66667,3067
9393,3.908695816,6458.333333,128
3360,3.496004836,6458.333333,3194
9666,2.414195913,3916.666667,328
11126,2.634253521,5000,305
12071,3.846145799,5250,4525
5417,2.284403767,6416.666667,2230
8215,2.463528749,9416.666667,4739
4039,3.43751099,7166.666667,801
3983,3.410980428,7083.333333,2
3833,3.029669592,7916.666667,446
1922,3.390075789,7083.333333,3425
8663,3.252953724,5833.333333,70
9977,3.55518237,6500,4000
10892,2.85203892,5200,3011
901,2.51274293,3416.666667,1380
7997,2.408104779,5250,3071
3225,3.08600455,10400,485
11839,2.777076537,6250,4323
4949,2.867343758,6250,3006
7781,2.343479846,6250,2804
7688,2.510861959,12583.33333,4497
13216,3.054182552,11250,2573
8151,2.676921784,5028.75,1556
1410,2.130198254,5108.333333,2719
6182,2.107495119,12083.33333,3241
6739,2.563707847,6166.666667,649
7280,3.025793613,5000,488
565,3.7256379,4458.333333,1209
668,2.637524824,11333.33333,4337
12446,2.622738168,4583.333333,2783
2750,3.182551663,4125,849
5249,3.672738591,3916.666667,1443
11288,3.068106289,4166.666667,470
10479,3.865653524,7000,518
8284,2.318886518,8287.333333,2975
702,2.592796664,4916.666667,4965
7888,3.108025383,7333.333333,2294
8713,2.950371466,10625,1758
3180,3.403527037,4833.333333,2802
9326,2.752476396,5083.333333,2941
10817,3.600471701,10000,2377
6859,2.722192925,9583.333333,159
8963,3.294244316,5416.666667,4248
7716,3.813111275,5250,4245
7162,3.950949244,6750,2350
7357,3.655107671,5416.666667,4698
585,2.293754336,3791.666667,2446
11246,3.130431837,3791.666667,4545
10111,2.663156004,5416.666667,916
9529,3.599067561,8075,1645
